transaction_id,itemDescription
3776_2014-03-16,dishes
2573_2014-05-08,long life bakery product
2510_2014-06-23,chocolate
1003_2014-01-19,frozen meals
4699_2014-07-21,coffee
3189_2014-10-28,rolls/buns
2325_2014-01-20,whole milk
4069_2014-08-10,pickled vegetables
1726_2014-05-15,pastry
3890_2014-12-21,soda
2237_2014-10-10,coffee
2581_2014-08-02,canned beer
2030_2014-09-06,shopping bags
2024_2014-07-21,dessert
1729_2014-04-19,newspapers
2331_2014-04-08,tropical fruit
1890_2014-09-12,roll products 
3140_2014-08-03,salty snack
4492_2014-04-24,brown bread
3581_2014-10-23,frozen meals
3302_2014-06-22,hygiene articles
2758_2014-01-30,napkins
4790_2014-09-07,candy
4178_2014-12-18,bottled beer
2051_2014-05-01,flour
2778_2014-05-15,soda
1651_2014-03-23,soda
4511_2014-09-15,soda
4674_2014-05-31,bottled water
3684_2014-07-20,napkins
3094_2014-06-26,cream cheese 
2726_2014-08-02,cream cheese 
4897_2014-11-25,coffee
3408_2014-04-07,root vegetables
4404_2014-04-29,root vegetables
2370_2014-07-27,chewing gum
2137_2014-04-25,canned vegetables
4272_2014-07-22,pastry
1967_2014-11-03,fruit/vegetable juice
1208_2014-08-03,soft cheese
2436_2014-11-27,newspapers
3148_2014-10-25,shopping bags
2831_2014-05-25,fruit/vegetable juice
1641_2014-02-09,cream cheese 
1279_2014-04-28,pastry
4484_2014-04-23,shopping bags
4578_2014-08-13,white bread
2388_2014-08-28,salty snack
4762_2014-07-08,pastry
1965_2014-01-02,chewing gum
3246_2014-10-04,yogurt
4363_2014-12-24,long life bakery product
4143_2014-03-07,mustard
2038_2014-02-04,pastry
3358_2014-09-09,cream cheese 
4782_2014-10-30,margarine
4952_2014-07-15,sugar
4042_2014-07-26,frozen dessert
2907_2014-09-02,candy
4693_2014-03-29,bottled beer
1980_2014-09-12,domestic eggs
4106_2014-09-21,pastry
4137_2014-09-12,shopping bags
2862_2014-06-02,kitchen towels
3394_2014-11-22,yogurt
2729_2014-05-22,soft cheese
1949_2014-10-18,semi-finished bread
1276_2014-06-07,dessert
4061_2014-07-04,dish cleaner
1588_2014-07-19,root vegetables
4751_2014-03-02,butter
1633_2014-07-05,ready soups
1466_2014-04-09,rolls/buns
3520_2014-05-12,sliced cheese
3090_2014-06-07,newspapers
2341_2014-12-22,rolls/buns
2140_2014-10-06,whole milk
1017_2014-10-14,brown bread
2177_2014-08-19,soups
3129_2014-06-02,coffee
4299_2014-10-21,seasonal products
1294_2014-06-24,white wine
2851_2014-01-16,rolls/buns
2047_2014-04-28,waffles
1561_2014-05-15,sugar
1552_2014-01-09,rolls/buns
1554_2014-01-31,hygiene articles
1622_2014-05-17,misc. beverages
3575_2014-05-03,butter
4396_2014-03-20,roll products 
4858_2014-01-14,detergent
1012_2014-06-22,frozen vegetables
4137_2014-12-21,fruit/vegetable juice
1342_2014-02-14,napkins
2573_2014-01-21,pastry
4437_2014-11-13,other vegetables
2175_2014-05-23,pastry
3879_2014-08-18,brown bread
2138_2014-10-01,bottled water
4673_2014-12-10,bottled water
1806_2014-06-20,whipped/sour cream
4201_2014-10-21,rolls/buns
2763_2014-05-31,shopping bags
3101_2014-05-21,fruit/vegetable juice
4715_2014-09-04,specialty fat
4684_2014-07-11,oil
4840_2014-04-15,whole milk
3137_2014-11-29,newspapers
2121_2014-04-22,soda
3054_2014-01-17,semi-finished bread
2011_2014-01-20,whipped/sour cream
2184_2014-05-19,shopping bags
3777_2014-02-26,waffles
1983_2014-10-02,margarine
2806_2014-01-21,newspapers
3657_2014-07-28,pastry
1606_2014-08-05,butter
3822_2014-09-04,frozen vegetables
2868_2014-04-02,soda
4674_2014-05-15,dishes
1130_2014-08-18,yogurt
1070_2014-11-05,cream cheese 
4104_2014-11-05,domestic eggs
3911_2014-03-24,mayonnaise
1057_2014-03-05,salty snack
3385_2014-05-04,UHT-milk
3462_2014-02-04,pet care
1773_2014-12-18,bottled water
2421_2014-05-06,other vegetables
3722_2014-07-05,butter
4894_2014-09-23,dishes
3514_2014-07-23,soda
3807_2014-03-02,cat food
2660_2014-03-20,bottled water
3188_2014-05-08,fruit/vegetable juice
1598_2014-04-25,cream cheese 
1337_2014-08-06,cling film/bags
3275_2014-12-04,yogurt
2832_2014-05-30,specialty chocolate
2627_2014-05-17,liquor (appetizer)
3418_2014-11-27,beverages
4732_2014-12-03,soda
3442_2014-11-16,canned fish
3225_2014-07-15,bottled beer
1494_2014-11-23,pip fruit
3549_2014-12-06,frozen meals
3746_2014-01-03,meat spreads
3603_2014-08-13,white bread
2120_2014-05-30,butter
2065_2014-10-20,soda
1285_2014-10-27,pastry
3835_2014-05-08,pastry
2160_2014-01-15,margarine
4995_2014-06-02,mayonnaise
1970_2014-01-29,citrus fruit
2043_2014-07-07,shopping bags
3487_2014-01-09,rolls/buns
2524_2014-10-17,domestic eggs
2045_2014-02-10,soda
2445_2014-05-31,tropical fruit
4616_2014-01-31,pastry
2195_2014-03-08,canned beer
1883_2014-05-31,dishes
2083_2014-10-21,brown bread
4464_2014-04-11,oil
3925_2014-07-26,bottled water
4450_2014-10-31,bottled beer
1059_2014-06-11,dessert
4154_2014-07-26,frozen fish
1275_2014-11-06,rolls/buns
3935_2014-10-19,rolls/buns
3487_2014-10-25,pip fruit
3986_2014-09-08,oil
3282_2014-10-26,kitchen towels
4488_2014-10-20,ice cream
4946_2014-04-03,yogurt
4081_2014-04-16,chocolate marshmallow
1603_2014-03-16,flour
2272_2014-07-25,yogurt
4705_2014-04-12,female sanitary products
1811_2014-08-16,long life bakery product
2772_2014-08-03,whipped/sour cream
4412_2014-12-09,specialty chocolate
2121_2014-11-03,chocolate
2802_2014-04-27,chocolate
1741_2014-07-19,margarine
1634_2014-02-10,fruit/vegetable juice
3856_2014-02-08,yogurt
3361_2014-06-23,softener
4613_2014-07-17,fruit/vegetable juice
1805_2014-11-11,soda
2147_2014-05-02,soda
1864_2014-04-29,domestic eggs
2296_2014-06-12,domestic eggs
3809_2014-05-11,red/blush wine
2685_2014-12-06,rolls/buns
4264_2014-07-20,soft cheese
1081_2014-02-11,beverages
1111_2014-05-07,other vegetables
4683_2014-06-30,oil
2835_2014-11-21,rolls/buns
4123_2014-07-07,bottled water
1613_2014-08-02,whole milk
3361_2014-01-14,white wine
3425_2014-07-02,pastry
3617_2014-08-02,brown bread
4669_2014-08-05,specialty chocolate
1922_2014-07-02,bottled water
2947_2014-03-03,bottled water
3953_2014-05-13,red/blush wine
1169_2014-04-15,napkins
4192_2014-02-17,whole milk
1239_2014-08-02,roll products 
2520_2014-01-16,canned fruit
2426_2014-09-12,root vegetables
1235_2014-11-05,dog food
3799_2014-09-17,whipped/sour cream
1124_2014-03-05,bottled beer
3035_2014-04-16,male cosmetics
4832_2014-12-18,specialty bar
4185_2014-11-20,rolls/buns
1832_2014-09-01,spread cheese
2666_2014-04-11,frozen vegetables
4686_2014-11-24,whipped/sour cream
2120_2014-01-21,soda
2377_2014-02-13,pastry
2832_2014-08-04,curd
4811_2014-09-12,bottled water
3619_2014-12-21,cat food
1722_2014-10-13,butter
1681_2014-04-20,butter
4983_2014-06-21,root vegetables
3100_2014-08-11,margarine
1680_2014-12-10,specialty bar
1445_2014-01-23,pip fruit
2920_2014-12-03,canned beer
3495_2014-10-22,domestic eggs
4401_2014-10-09,bottled water
1219_2014-07-03,red/blush wine
4331_2014-05-25,coffee
2475_2014-01-02,roll products 
1171_2014-09-04,brown bread
1180_2014-02-02,frozen potato products
2679_2014-11-14,yogurt
2394_2014-05-20,canned beer
1472_2014-11-05,yogurt
2197_2014-07-06,long life bakery product
4824_2014-06-19,cream
2322_2014-01-19,sweet spreads
4639_2014-11-22,butter milk
3544_2014-07-13,house keeping products
1256_2014-06-17,tea
2456_2014-03-15,pastry
2619_2014-01-12,shopping bags
1010_2014-04-10,kitchen towels
2576_2014-07-10,napkins
1950_2014-10-11,rolls/buns
1353_2014-12-22,whipped/sour cream
4194_2014-11-19,pastry
1130_2014-11-01,margarine
4796_2014-01-08,curd
2710_2014-12-18,soda
3548_2014-12-03,other vegetables
4474_2014-04-02,butter milk
3878_2014-11-27,frozen potato products
1221_2014-11-15,sugar
1009_2014-01-24,canned fish
3959_2014-12-03,sparkling wine
2355_2014-12-29,whole milk
2320_2014-03-15,newspapers
4169_2014-03-30,frozen vegetables
4800_2014-03-14,soda
3972_2014-10-09,soda
3459_2014-12-04,white bread
2654_2014-04-07,misc. beverages
3113_2014-10-11,soda
3947_2014-12-05,cocoa drinks
4133_2014-08-04,white wine
1761_2014-04-05,shopping bags
2958_2014-03-11,soda
4923_2014-04-03,potato products
1307_2014-10-03,pastry
4793_2014-11-25,bottled water
1080_2014-11-02,canned beer
4693_2014-06-04,bottled beer
4167_2014-08-28,detergent
3474_2014-01-31,fruit/vegetable juice
3945_2014-10-15,margarine
3499_2014-10-14,hard cheese
1753_2014-06-05,cream cheese 
2524_2014-03-31,rolls/buns
1105_2014-06-14,other vegetables
2581_2014-05-26,bottled water
3793_2014-12-10,canned fruit
1690_2014-05-30,brown bread
4526_2014-09-27,sugar
4129_2014-04-02,waffles
1761_2014-10-29,pudding powder
3498_2014-08-16,coffee
2656_2014-03-31,margarine
4262_2014-03-03,domestic eggs
1679_2014-10-23,rolls/buns
2594_2014-01-06,soft cheese
4538_2014-06-18,coffee
4290_2014-09-04,ice cream
2202_2014-01-02,coffee
2343_2014-08-19,candles
2209_2014-08-25,napkins
1404_2014-10-02,long life bakery product
4065_2014-05-06,bottled beer
4220_2014-08-04,sliced cheese
1143_2014-11-18,oil
3767_2014-06-22,sweet spreads
2661_2014-08-28,rolls/buns
2093_2014-12-24,whipped/sour cream
2696_2014-11-23,dishes
2927_2014-01-13,rolls/buns
3451_2014-01-08,soda
1750_2014-06-16,shopping bags
1085_2014-05-25,yogurt
2034_2014-06-28,shopping bags
4676_2014-02-21,margarine
4132_2014-12-02,Instant food products
2822_2014-06-16,shopping bags
4426_2014-08-04,oil
1854_2014-09-30,newspapers
2674_2014-09-03,soda
1369_2014-12-01,sugar
4325_2014-07-19,chocolate
4335_2014-06-28,fruit/vegetable juice
2642_2014-01-09,long life bakery product
4131_2014-03-20,napkins
4090_2014-06-03,specialty bar
4078_2014-06-21,soda
1999_2014-04-02,brown bread
2490_2014-03-27,shopping bags
1991_2014-12-23,bottled beer
4156_2014-04-03,hygiene articles
1215_2014-04-28,sauces
3495_2014-02-18,fruit/vegetable juice
1514_2014-02-26,bottled water
2892_2014-11-20,soda
4562_2014-05-26,female sanitary products
2750_2014-01-11,waffles
4348_2014-02-11,salty snack
4241_2014-09-22,popcorn
2707_2014-10-30,margarine
4441_2014-02-15,butter
1646_2014-07-21,shopping bags
4427_2014-12-08,soda
3764_2014-05-26,sugar
4680_2014-01-23,white wine
2155_2014-08-17,candles
3975_2014-04-29,soda
3775_2014-11-10,newspapers
4893_2014-02-10,sliced cheese
1384_2014-02-22,soda
1715_2014-12-08,margarine
4557_2014-07-14,napkins
4235_2014-09-18,soda
4041_2014-04-25,canned fish
3937_2014-10-08,UHT-milk
1561_2014-04-02,white bread
1863_2014-06-01,seasonal products
3862_2014-03-24,artif. sweetener
1838_2014-08-05,canned beer
4758_2014-11-15,fruit/vegetable juice
3003_2014-05-08,whole milk
4683_2014-09-26,curd cheese
1229_2014-07-26,mustard
2927_2014-12-11,jam
3341_2014-10-06,brown bread
2215_2014-02-02,curd
1711_2014-05-09,newspapers
3491_2014-06-21,detergent
3505_2014-03-18,meat spreads
4283_2014-04-04,candy
4679_2014-09-18,whipped/sour cream
2651_2014-01-08,dishes
4071_2014-06-26,shopping bags
2587_2014-12-11,fruit/vegetable juice
2035_2014-08-10,white bread
2772_2014-08-05,frozen meals
3431_2014-07-31,canned fish
2166_2014-07-14,canned fish
1585_2014-10-16,fruit/vegetable juice
1308_2014-08-21,white wine
4190_2014-09-30,domestic eggs
3877_2014-02-06,soda
4787_2014-08-27,fruit/vegetable juice
2063_2014-06-02,brandy
1940_2014-02-09,yogurt
2316_2014-02-18,shopping bags
2175_2014-08-16,male cosmetics
4445_2014-05-23,flower (seeds)
3812_2014-04-04,cereals
4577_2014-05-29,frozen meals
3248_2014-08-13,other vegetables
4821_2014-12-12,rolls/buns
1998_2014-02-10,candles
3864_2014-12-26,long life bakery product
1410_2014-07-06,kitchen towels
1696_2014-06-17,cream cheese 
3678_2014-07-07,pasta
2644_2014-05-05,misc. beverages
1786_2014-04-23,specialty bar
2357_2014-11-27,fruit/vegetable juice
4478_2014-06-20,roll products 
4800_2014-03-11,long life bakery product
4265_2014-03-08,bottled water
4735_2014-05-23,sliced cheese
1290_2014-02-18,rice
3633_2014-06-13,soda
4992_2014-02-24,margarine
4146_2014-04-11,root vegetables
4745_2014-08-20,soft cheese
2138_2014-04-01,seasonal products
3207_2014-04-24,yogurt
2672_2014-05-22,soda
1087_2014-06-19,specialty chocolate
2259_2014-06-01,processed cheese
2597_2014-02-04,fruit/vegetable juice
2713_2014-09-28,long life bakery product
3389_2014-06-30,chocolate
4853_2014-07-23,chocolate
2957_2014-02-26,fruit/vegetable juice
4134_2014-09-30,whole milk
3773_2014-09-11,frozen fish
4959_2014-10-18,rolls/buns
1895_2014-02-13,soups
1824_2014-03-28,chocolate
4504_2014-03-02,seasonal products
4109_2014-04-23,margarine
3549_2014-03-14,yogurt
1293_2014-08-16,canned beer
2918_2014-05-27,rolls/buns
1173_2014-08-07,specialty bar
4990_2014-04-15,cream cheese 
2548_2014-05-28,waffles
4433_2014-10-31,bottled water
2912_2014-11-08,newspapers
3661_2014-03-04,pastry
3402_2014-01-08,newspapers
4650_2014-05-28,pastry
4890_2014-11-08,fruit/vegetable juice
1748_2014-08-14,rolls/buns
4606_2014-05-30,long life bakery product
3079_2014-04-13,mustard
3903_2014-04-07,baking powder
4221_2014-05-04,dish cleaner
4762_2014-03-28,rolls/buns
4955_2014-12-10,processed cheese
1416_2014-08-15,cream cheese 
4761_2014-05-23,frozen fish
3956_2014-08-07,margarine
3470_2014-11-22,flower (seeds)
1899_2014-12-09,dessert
2449_2014-08-07,newspapers
3618_2014-07-22,brown bread
1510_2014-12-24,domestic eggs
2804_2014-03-21,fruit/vegetable juice
3769_2014-02-16,pickled vegetables
4435_2014-12-06,salty snack
1641_2014-08-11,bottled beer
4623_2014-01-09,newspapers
2496_2014-06-24,soda
4112_2014-10-14,whipped/sour cream
1617_2014-02-07,sauces
2426_2014-08-19,bottled water
1895_2014-11-23,soft cheese
2118_2014-01-16,butter milk
1851_2014-08-11,flour
2656_2014-10-19,pot plants
3563_2014-08-14,newspapers
1706_2014-04-02,yogurt
2111_2014-11-12,shopping bags
4255_2014-09-29,yogurt
4089_2014-03-18,dessert
1358_2014-10-16,whipped/sour cream
3016_2014-04-21,whipped/sour cream
4563_2014-01-28,frozen fish
1074_2014-01-29,detergent
4933_2014-02-01,hard cheese
4096_2014-05-23,pasta
2087_2014-06-29,whole milk
2236_2014-04-22,shopping bags
2423_2014-02-12,roll products 
2420_2014-07-17,soda
2616_2014-04-09,soda
4323_2014-09-20,detergent
1792_2014-11-24,frozen vegetables
2977_2014-11-26,processed cheese
4375_2014-01-31,butter
2905_2014-01-17,waffles
4665_2014-11-05,shopping bags
1798_2014-06-16,instant coffee
3934_2014-03-27,rolls/buns
4484_2014-06-06,whipped/sour cream
2713_2014-05-08,ketchup
1533_2014-02-10,specialty fat
1529_2014-03-01,preservation products
1905_2014-08-25,chewing gum
3361_2014-12-19,butter milk
2195_2014-09-19,other vegetables
3667_2014-09-15,candy
2129_2014-02-19,oil
1233_2014-06-09,whipped/sour cream
2701_2014-06-17,rolls/buns
1788_2014-07-09,long life bakery product
4465_2014-12-29,onions
4330_2014-12-07,mustard
2459_2014-03-01,curd
1739_2014-09-11,pastry
2524_2014-04-07,chocolate
2273_2014-11-25,whole milk
4557_2014-08-12,rum
2505_2014-02-02,fruit/vegetable juice
3308_2014-09-12,soda
2605_2014-08-30,ketchup
4180_2014-04-21,white bread
3551_2014-10-14,root vegetables
4799_2014-04-17,sweet spreads
1862_2014-10-23,soda
3139_2014-07-07,pot plants
4344_2014-10-30,softener
1616_2014-12-06,whole milk
1881_2014-07-15,whipped/sour cream
4372_2014-01-30,pastry
4036_2014-01-22,cat food
2325_2014-10-22,rolls/buns
1951_2014-07-27,napkins
1877_2014-06-16,whipped/sour cream
3236_2014-04-17,brown bread
2068_2014-06-02,yogurt
1388_2014-05-08,rolls/buns
4014_2014-05-27,yogurt
1719_2014-08-08,brown bread
4167_2014-10-28,pastry
3099_2014-09-04,waffles
1998_2014-02-03,frozen vegetables
3630_2014-07-27,cream cheese 
1365_2014-02-01,frozen vegetables
2878_2014-11-04,whipped/sour cream
2738_2014-10-31,onions
4595_2014-06-11,white bread
1979_2014-12-16,salty snack
3411_2014-12-03,whole milk
4703_2014-10-20,soda
1615_2014-11-30,white bread
1710_2014-03-08,specialty chocolate
1859_2014-02-04,root vegetables
1997_2014-10-30,shopping bags
4852_2014-01-09,bottled water
4985_2014-03-12,shopping bags
4428_2014-08-16,other vegetables
1979_2014-05-09,white bread
2847_2014-01-04,soups
3879_2014-01-10,curd
4735_2014-03-30,bottled water
2038_2014-10-14,sauces
2132_2014-12-19,whipped/sour cream
3560_2014-05-27,light bulbs
1354_2014-10-18,soda
4230_2014-05-28,pastry
4582_2014-03-02,specialty chocolate
4862_2014-04-26,whole milk
1605_2014-03-02,soda
1403_2014-01-11,cling film/bags
1192_2014-12-27,brown bread
1617_2014-07-20,sugar
2749_2014-11-20,pastry
1932_2014-06-19,fruit/vegetable juice
4124_2014-11-25,semi-finished bread
1736_2014-07-15,butter
1798_2014-06-22,whole milk
2225_2014-09-29,rolls/buns
3175_2014-04-29,rolls/buns
1891_2014-01-05,hygiene articles
4306_2014-05-17,white bread
1545_2014-04-01,brown bread
3289_2014-09-27,chocolate
2139_2014-07-03,chewing gum
4362_2014-06-14,whipped/sour cream
4371_2014-05-24,frozen vegetables
2440_2014-06-26,jam
3410_2014-01-20,shopping bags
2963_2014-03-01,pickled vegetables
2396_2014-08-21,sugar
1913_2014-02-25,cat food
2615_2014-01-19,frozen vegetables
4681_2014-10-31,shopping bags
1169_2014-12-15,cake bar
4769_2014-07-10,soda
2010_2014-05-17,shopping bags
1384_2014-06-28,waffles
2788_2014-08-10,rolls/buns
4628_2014-02-11,zwieback
3838_2014-12-21,light bulbs
2965_2014-06-07,newspapers
1903_2014-02-17,sweet spreads
4722_2014-01-07,hygiene articles
4209_2014-07-29,liquor (appetizer)
1422_2014-05-13,fruit/vegetable juice
2995_2014-03-19,specialty chocolate
1094_2014-08-18,newspapers
3827_2014-06-24,canned beer
3846_2014-09-01,canned vegetables
4278_2014-05-20,white wine
2194_2014-09-09,shopping bags
2094_2014-03-24,bottled water
3511_2014-04-30,soda
1428_2014-09-15,shopping bags
4806_2014-05-07,liquor
3607_2014-02-22,sliced cheese
1308_2014-01-11,napkins
2573_2014-01-07,zwieback
4862_2014-07-18,yogurt
1190_2014-06-21,bottled water
1233_2014-04-07,UHT-milk
3320_2014-04-12,processed cheese
2679_2014-12-16,curd cheese
4585_2014-05-17,yogurt
3743_2014-12-22,pickled vegetables
1897_2014-05-01,cream cheese 
4606_2014-11-07,fruit/vegetable juice
3660_2014-10-14,sugar
2922_2014-06-06,misc. beverages
3800_2014-11-25,domestic eggs
3762_2014-11-28,white bread
4317_2014-03-27,sparkling wine
3325_2014-04-11,hard cheese
1731_2014-08-26,other vegetables
1327_2014-03-08,pastry
4387_2014-12-23,whipped/sour cream
1740_2014-07-11,canned beer
1888_2014-08-02,yogurt
3762_2014-10-31,salt
2243_2014-10-01,yogurt
2738_2014-01-16,brown bread
2924_2014-05-26,newspapers
4613_2014-10-04,rolls/buns
4800_2014-10-27,soda
3957_2014-07-20,salt
1004_2014-10-13,packaged fruit/vegetables
2309_2014-04-17,domestic eggs
3238_2014-02-06,white bread
1716_2014-08-11,long life bakery product
3669_2014-06-25,candles
4806_2014-09-13,candy
1434_2014-11-13,canned beer
4086_2014-01-14,dishes
3357_2014-06-22,pickled vegetables
2984_2014-09-25,ice cream
1351_2014-01-15,rolls/buns
1359_2014-05-29,soda
3636_2014-08-10,rolls/buns
3960_2014-02-15,rolls/buns
3683_2014-10-05,curd
4297_2014-03-02,shopping bags
1258_2014-08-09,frozen vegetables
2952_2014-01-12,sugar
3246_2014-12-25,whole milk
3414_2014-05-22,cream cheese 
1153_2014-08-10,bottled beer
2499_2014-11-01,ice cream
2355_2014-02-19,ice cream
2760_2014-06-20,vinegar
1028_2014-04-24,onions
4657_2014-04-03,bottled water
3462_2014-10-01,dessert
2921_2014-11-18,other vegetables
1261_2014-10-06,canned vegetables
1811_2014-06-02,dessert
3287_2014-11-12,chocolate
2374_2014-09-16,chocolate
3289_2014-03-21,white bread
1312_2014-11-12,canned vegetables
1045_2014-01-12,butter
1275_2014-01-18,shopping bags
4241_2014-10-02,bottled water
1116_2014-06-22,canned vegetables
1356_2014-08-17,cat food
2354_2014-01-06,soups
4045_2014-07-30,waffles
3189_2014-04-16,whole milk
2299_2014-08-04,cake bar
3539_2014-11-07,frozen dessert
3335_2014-09-05,light bulbs
1065_2014-01-14,long life bakery product
2879_2014-06-27,detergent
1451_2014-08-28,kitchen towels
1947_2014-01-07,specialty chocolate
4364_2014-04-13,sugar
4477_2014-10-14,chewing gum
1150_2014-09-06,UHT-milk
2873_2014-05-23,frozen vegetables
3040_2014-10-11,cat food
4862_2014-06-08,whipped/sour cream
2254_2014-01-30,mustard
2066_2014-12-29,hard cheese
1205_2014-08-12,ready soups
4760_2014-10-16,whole milk
2357_2014-06-05,whipped/sour cream
1507_2014-05-24,frozen vegetables
1870_2014-06-10,specialty chocolate
3900_2014-08-05,yogurt
2098_2014-08-02,fruit/vegetable juice
2242_2014-04-27,rolls/buns
3930_2014-05-31,brown bread
1964_2014-03-18,domestic eggs
2339_2014-05-20,sliced cheese
