transaction_id,itemDescription
2033_2014-04-05,sweet spreads
2517_2014-04-17,flour
2430_2014-01-28,margarine
3108_2014-03-25,domestic eggs
4574_2014-04-18,yogurt
2851_2014-05-05,specialty chocolate
4719_2014-02-12,detergent
1128_2014-03-27,soda
1571_2014-11-17,bottled beer
1810_2014-04-30,domestic eggs
2453_2014-10-01,napkins
3616_2014-11-05,cling film/bags
2530_2014-08-06,cream cheese 
4617_2014-11-24,brandy
2176_2014-05-14,butter
4183_2014-06-19,dog food
2951_2014-12-30,frozen vegetables
2587_2014-10-30,honey
4540_2014-08-23,kitchen towels
3024_2014-12-22,roll products 
2348_2014-07-23,shopping bags
4559_2014-09-01,frozen vegetables
3213_2014-07-02,chocolate marshmallow
3972_2014-08-14,hard cheese
4935_2014-02-16,cat food
4198_2014-11-10,rolls/buns
1139_2014-02-02,brown bread
4959_2014-10-10,rubbing alcohol
1550_2014-09-03,brown bread
3536_2014-04-04,oil
4697_2014-11-03,bottled water
3164_2014-03-24,white bread
4640_2014-11-03,bottled water
2986_2014-11-05,newspapers
1878_2014-08-22,soda
1037_2014-02-24,white bread
3863_2014-03-10,specialty cheese
1534_2014-11-05,bottled water
1109_2014-11-22,salty snack
2381_2014-05-07,soda
3787_2014-09-25,white bread
4628_2014-07-02,coffee
3157_2014-10-08,waffles
2535_2014-12-29,white wine
1006_2014-07-05,softener
3897_2014-11-04,coffee
2804_2014-09-19,canned vegetables
3804_2014-09-21,canned beer
3060_2014-08-18,butter
3158_2014-05-06,soda
2651_2014-09-11,white bread
2036_2014-02-02,soda
3362_2014-05-31,soda
3511_2014-06-04,bottled beer
3083_2014-05-27,fruit/vegetable juice
2193_2014-10-23,pastry
2733_2014-01-04,red/blush wine
3158_2014-09-03,margarine
4794_2014-10-02,beverages
4515_2014-04-24,soda
1171_2014-08-04,soda
2375_2014-03-25,cat food
1234_2014-05-12,pastry
3488_2014-06-25,specialty chocolate
1118_2014-12-09,condensed milk
1754_2014-06-30,pickled vegetables
3772_2014-07-30,shopping bags
4906_2014-03-11,brandy
3727_2014-07-06,coffee
4502_2014-09-13,shopping bags
3329_2014-06-04,pastry
4659_2014-10-05,soda
2359_2014-07-05,instant coffee
4133_2014-02-17,pastry
1777_2014-04-02,sugar
1696_2014-09-06,coffee
2888_2014-05-04,other vegetables
2166_2014-10-11,brown bread
1780_2014-10-07,whole milk
2477_2014-04-01,soda
3344_2014-01-14,yogurt
3658_2014-05-08,whipped/sour cream
4106_2014-07-18,bottled water
1810_2014-09-07,other vegetables
2698_2014-03-31,whole milk
2470_2014-12-13,rolls/buns
3122_2014-09-30,hygiene articles
4637_2014-12-08,meat spreads
3435_2014-05-29,pasta
3982_2014-02-13,dessert
1297_2014-01-31,red/blush wine
2935_2014-01-03,processed cheese
2625_2014-09-24,whole milk
2830_2014-07-19,rolls/buns
1347_2014-07-22,semi-finished bread
3768_2014-06-30,soda
4709_2014-08-08,pasta
3544_2014-09-03,whole milk
1525_2014-10-25,bottled water
2339_2014-03-26,fruit/vegetable juice
1268_2014-07-22,misc. beverages
4635_2014-05-08,bottled water
4498_2014-06-14,pastry
4747_2014-05-01,pastry
1747_2014-05-24,other vegetables
3396_2014-07-13,yogurt
2873_2014-10-09,cake bar
2811_2014-11-14,yogurt
3549_2014-07-29,sugar
3675_2014-02-06,liquor
2309_2014-10-31,frozen vegetables
3112_2014-11-16,domestic eggs
1905_2014-06-02,butter
2811_2014-05-10,hygiene articles
1561_2014-03-28,fruit/vegetable juice
1640_2014-03-03,oil
2185_2014-04-01,flour
1697_2014-06-15,other vegetables
2102_2014-12-04,pet care
4597_2014-04-15,long life bakery product
3084_2014-08-10,yogurt
1479_2014-04-24,liquor (appetizer)
4840_2014-04-15,house keeping products
2962_2014-07-29,pastry
3346_2014-11-29,frozen meals
2789_2014-05-29,bottled beer
4915_2014-03-18,processed cheese
2989_2014-03-25,bottled beer
3150_2014-07-13,flower soil/fertilizer
4729_2014-03-22,butter
1077_2014-09-29,brown bread
4435_2014-10-28,canned beer
2291_2014-08-14,canned beer
3779_2014-04-27,meat spreads
2842_2014-05-15,soda
2996_2014-09-17,candy
3153_2014-06-24,misc. beverages
3266_2014-07-16,soda
1143_2014-11-14,soda
2151_2014-04-11,shopping bags
1734_2014-08-17,beverages
1170_2014-05-22,canned beer
2457_2014-08-29,soda
2627_2014-02-18,coffee
4154_2014-12-16,pasta
2996_2014-08-30,house keeping products
4284_2014-06-18,canned beer
2584_2014-03-11,whole milk
2195_2014-04-24,margarine
1789_2014-09-10,newspapers
4453_2014-01-26,rolls/buns
3615_2014-04-21,hygiene articles
3826_2014-04-27,shopping bags
1028_2014-04-05,sugar
2871_2014-09-21,yogurt
2674_2014-05-19,grapes
3708_2014-07-17,cream cheese 
3194_2014-02-02,frozen vegetables
2111_2014-05-30,bottled beer
3828_2014-02-24,soda
1031_2014-03-04,pot plants
3407_2014-09-11,curd
3226_2014-09-15,fruit/vegetable juice
1198_2014-07-29,specialty chocolate
4032_2014-07-18,frozen vegetables
1687_2014-05-21,UHT-milk
2533_2014-10-30,ice cream
2396_2014-07-27,soda
4209_2014-03-18,chocolate
2982_2014-06-15,hard cheese
2457_2014-12-13,brown bread
1921_2014-03-27,napkins
1201_2014-10-24,whole milk
3140_2014-09-25,pasta
2576_2014-12-25,fruit/vegetable juice
3390_2014-11-30,cat food
2016_2014-09-18,whipped/sour cream
3004_2014-09-04,soda
3087_2014-04-10,yogurt
3866_2014-04-20,cocoa drinks
4013_2014-08-04,yogurt
1195_2014-08-14,shopping bags
2849_2014-06-30,brown bread
4604_2014-12-19,soda
1114_2014-12-14,citrus fruit
2698_2014-10-14,other vegetables
1074_2014-02-04,ketchup
2188_2014-10-08,dessert
2946_2014-11-19,margarine
2337_2014-02-25,coffee
2064_2014-04-06,hard cheese
4714_2014-06-20,bottled water
1515_2014-03-09,soda
2093_2014-05-03,oil
2215_2014-05-06,flower (seeds)
4321_2014-08-13,misc. beverages
1700_2014-11-05,shopping bags
2705_2014-07-25,shopping bags
1904_2014-04-24,other vegetables
1915_2014-04-03,coffee
3248_2014-10-16,other vegetables
4217_2014-08-30,curd
3426_2014-08-17,misc. beverages
4130_2014-08-01,newspapers
3569_2014-08-10,spread cheese
1005_2014-01-23,margarine
1945_2014-11-05,whipped/sour cream
1109_2014-10-31,margarine
3176_2014-06-09,pastry
2394_2014-06-05,curd
1969_2014-08-28,bottled beer
3643_2014-07-08,soda
4656_2014-10-18,soda
1655_2014-06-21,frozen fish
3679_2014-05-25,salty snack
3735_2014-07-13,whole milk
4828_2014-11-30,salty snack
4756_2014-07-05,whole milk
4859_2014-06-07,curd
4342_2014-05-15,whipped/sour cream
3552_2014-02-24,long life bakery product
3373_2014-05-09,brown bread
2057_2014-04-16,UHT-milk
4324_2014-09-20,detergent
1165_2014-05-02,whole milk
2939_2014-10-22,bottled water
4900_2014-05-04,pickled vegetables
2662_2014-02-03,soda
1107_2014-06-14,newspapers
2543_2014-05-27,whipped/sour cream
2111_2014-12-07,red/blush wine
4492_2014-11-25,rolls/buns
2037_2014-04-13,domestic eggs
3973_2014-06-28,pickled vegetables
3947_2014-05-13,newspapers
3662_2014-08-26,beverages
1495_2014-01-08,other vegetables
3403_2014-04-16,shopping bags
3580_2014-03-17,butter
4025_2014-05-03,UHT-milk
4915_2014-12-08,frozen vegetables
2105_2014-12-02,rolls/buns
3403_2014-02-26,brown bread
4159_2014-05-29,dishes
1741_2014-12-10,packaged fruit/vegetables
3417_2014-09-02,whole milk
3895_2014-06-14,light bulbs
1014_2014-09-04,butter milk
1998_2014-11-10,whipped/sour cream
3462_2014-10-11,bottled water
3584_2014-05-29,soft cheese
4927_2014-04-13,soda
1908_2014-03-28,fruit/vegetable juice
1139_2014-01-15,soft cheese
3168_2014-03-19,brown bread
4373_2014-07-07,house keeping products
4244_2014-09-20,semi-finished bread
4661_2014-06-09,butter
3305_2014-03-06,newspapers
1408_2014-01-09,ice cream
2242_2014-02-04,shopping bags
4160_2014-04-25,frozen vegetables
2129_2014-01-05,coffee
3518_2014-02-06,other vegetables
2794_2014-07-13,curd
3666_2014-10-15,waffles
3094_2014-07-13,whipped/sour cream
3730_2014-02-03,pastry
4612_2014-09-08,bottled beer
2897_2014-04-26,chocolate
4132_2014-09-20,margarine
3113_2014-12-26,other vegetables
1772_2014-04-09,make up remover
4470_2014-02-08,liquor
3737_2014-12-30,pip fruit
1300_2014-09-04,yogurt
4822_2014-01-03,yogurt
3458_2014-04-29,pastry
3912_2014-11-08,yogurt
2716_2014-01-16,curd cheese
4244_2014-04-17,bottled beer
3009_2014-11-13,UHT-milk
2406_2014-03-12,salt
2185_2014-05-25,other vegetables
1575_2014-06-27,seasonal products
2986_2014-11-03,soda
1676_2014-03-29,soda
2621_2014-06-26,female sanitary products
2709_2014-01-01,frozen vegetables
2706_2014-10-10,misc. beverages
1144_2014-04-08,coffee
1869_2014-03-15,frozen fish
3067_2014-02-27,specialty cheese
1297_2014-03-04,domestic eggs
4747_2014-04-02,soft cheese
3346_2014-08-11,napkins
1556_2014-05-31,soft cheese
2648_2014-05-22,coffee
4622_2014-05-30,bottled water
2855_2014-11-07,hygiene articles
4494_2014-01-27,liquor
4770_2014-02-17,roll products 
2294_2014-09-25,specialty fat
2449_2014-09-06,curd
2411_2014-04-21,whole milk
2257_2014-06-27,pasta
2271_2014-08-07,pickled vegetables
4101_2014-08-05,margarine
4564_2014-01-29,whipped/sour cream
2886_2014-02-14,waffles
2511_2014-07-12,shopping bags
4933_2014-07-30,curd
1190_2014-10-27,root vegetables
4364_2014-06-07,rolls/buns
3918_2014-12-14,specialty chocolate
4749_2014-10-30,mustard
3919_2014-02-15,pastry
1148_2014-11-01,other vegetables
4219_2014-05-14,butter milk
2241_2014-08-02,photo/film
4915_2014-01-09,sliced cheese
2632_2014-03-08,frozen vegetables
2847_2014-01-05,processed cheese
3937_2014-10-02,soda
2084_2014-10-11,cat food
3604_2014-08-12,root vegetables
4463_2014-05-03,flour
3950_2014-12-11,whole milk
3540_2014-02-23,cream cheese 
4077_2014-09-29,newspapers
4144_2014-05-12,waffles
3576_2014-05-15,herbs
3209_2014-04-08,liquor
1011_2014-06-02,pastry
2760_2014-04-19,whipped/sour cream
3967_2014-10-10,shopping bags
3668_2014-02-23,bottled beer
3258_2014-09-24,bottled water
4336_2014-10-12,brown bread
4632_2014-02-03,rolls/buns
1676_2014-11-11,tropical fruit
4566_2014-09-16,shopping bags
4730_2014-09-26,root vegetables
4274_2014-05-22,whipped/sour cream
2860_2014-10-26,butter
4316_2014-08-17,pot plants
3915_2014-06-11,coffee
2059_2014-02-17,long life bakery product
1694_2014-07-27,butter
4941_2014-02-24,soda
3840_2014-05-17,frozen meals
3282_2014-05-12,other vegetables
4272_2014-06-23,margarine
1821_2014-01-13,butter milk
1524_2014-02-06,brown bread
3849_2014-07-02,baking powder
2964_2014-02-04,curd
1506_2014-10-23,fruit/vegetable juice
1682_2014-09-09,newspapers
3458_2014-12-23,dessert
1248_2014-02-01,butter
4330_2014-05-13,domestic eggs
4493_2014-05-05,whole milk
3222_2014-12-03,frozen meals
1567_2014-08-13,chocolate
2866_2014-04-16,whole milk
3749_2014-09-07,whipped/sour cream
2034_2014-12-22,rolls/buns
3789_2014-01-13,rolls/buns
2514_2014-01-03,whole milk
3315_2014-01-21,whole milk
4951_2014-10-27,cream
2908_2014-03-28,yogurt
3439_2014-12-06,brown bread
2661_2014-12-05,soda
3609_2014-08-12,fruit/vegetable juice
1165_2014-04-01,house keeping products
1212_2014-06-03,salt
1921_2014-06-11,chocolate
3203_2014-04-04,berries
4984_2014-06-07,domestic eggs
4254_2014-12-25,domestic eggs
3584_2014-07-03,other vegetables
4008_2014-12-18,canned fish
2512_2014-09-28,bottled water
1034_2014-05-13,newspapers
2174_2014-07-31,frozen vegetables
4667_2014-08-31,waffles
1908_2014-08-21,soda
2781_2014-10-04,whole milk
4073_2014-01-30,berries
2193_2014-09-11,cling film/bags
1980_2014-11-21,flour
4226_2014-11-27,dessert
1508_2014-04-25,pot plants
4187_2014-04-19,onions
3160_2014-01-14,shopping bags
3186_2014-12-11,oil
3268_2014-05-04,shopping bags
4084_2014-11-28,other vegetables
3854_2014-12-27,tidbits
2801_2014-07-17,margarine
3283_2014-08-31,yogurt
2549_2014-06-28,bottled water
4707_2014-06-10,fruit/vegetable juice
3828_2014-05-16,bottled water
2946_2014-09-29,white bread
2156_2014-02-15,chocolate
2215_2014-09-15,white bread
4666_2014-11-26,bottled water
3428_2014-03-05,curd
4736_2014-04-25,seasonal products
1726_2014-03-14,other vegetables
3731_2014-11-02,shopping bags
2869_2014-11-08,bottled water
3632_2014-06-11,candy
3069_2014-04-04,dishes
4180_2014-08-02,canned beer
2743_2014-02-26,frozen potato products
4966_2014-12-30,margarine
4914_2014-04-15,chocolate marshmallow
2100_2014-05-13,yogurt
4045_2014-02-11,beverages
4594_2014-07-13,canned fish
3237_2014-08-04,yogurt
2515_2014-10-22,flower (seeds)
2825_2014-05-06,frozen potato products
1095_2014-08-06,flour
2877_2014-06-13,mustard
3851_2014-05-06,pastry
2552_2014-02-19,chocolate
4550_2014-11-20,yogurt
3797_2014-01-01,whole milk
4630_2014-06-29,canned fish
1946_2014-03-08,onions
1803_2014-09-24,soda
1504_2014-12-24,cleaner
4320_2014-02-17,rolls/buns
3384_2014-03-08,frozen meals
2256_2014-08-02,frozen vegetables
2794_2014-07-23,fruit/vegetable juice
1389_2014-04-29,tea
4573_2014-03-11,sliced cheese
1856_2014-01-29,rolls/buns
1702_2014-02-26,waffles
2138_2014-02-18,long life bakery product
4217_2014-06-20,whole milk
2419_2014-07-26,processed cheese
2701_2014-04-30,salt
1061_2014-05-19,chocolate
4671_2014-07-14,whipped/sour cream
4370_2014-06-06,yogurt
2055_2014-11-07,domestic eggs
1646_2014-03-14,newspapers
3511_2014-09-09,chewing gum
3164_2014-09-16,shopping bags
2957_2014-12-21,bottled beer
4876_2014-03-25,brown bread
1931_2014-06-25,brown bread
1639_2014-08-21,chocolate
2232_2014-10-01,flour
3063_2014-07-27,yogurt
3486_2014-09-12,candy
3347_2014-01-10,rolls/buns
1294_2014-12-22,soft cheese
3982_2014-10-30,beverages
3903_2014-02-20,seasonal products
1434_2014-03-27,waffles
3560_2014-03-21,liquor
2228_2014-10-25,hygiene articles
4190_2014-06-28,bottled water
1391_2014-01-30,newspapers
1243_2014-01-08,cling film/bags
2594_2014-09-15,pastry
1854_2014-03-11,frozen fish
2666_2014-05-23,frozen vegetables
1811_2014-02-07,hygiene articles
2480_2014-02-01,pickled vegetables
2081_2014-02-14,seasonal products
2342_2014-11-26,long life bakery product
1990_2014-06-26,flower (seeds)
4514_2014-07-17,red/blush wine
3681_2014-05-19,specialty fat
3559_2014-12-18,cooking chocolate
1579_2014-06-15,canned beer
3033_2014-09-18,hard cheese
4699_2014-08-02,misc. beverages
3081_2014-09-23,white wine
2336_2014-01-28,specialty chocolate
2132_2014-08-08,pastry
4039_2014-05-18,hygiene articles
3415_2014-06-10,bottled water
3343_2014-02-21,shopping bags
4773_2014-09-06,margarine
4652_2014-05-20,bottled water
3717_2014-08-25,soda
2460_2014-02-17,soda
2069_2014-06-10,napkins
4978_2014-01-18,grapes
1778_2014-11-26,photo/film
3283_2014-03-30,frozen fish
1816_2014-01-18,cake bar
1655_2014-01-12,rolls/buns
2534_2014-03-29,canned beer
2511_2014-02-24,other vegetables
3184_2014-01-31,semi-finished bread
4455_2014-08-26,soda
1768_2014-11-20,fruit/vegetable juice
3894_2014-02-10,yogurt
2225_2014-10-13,hard cheese
4623_2014-10-15,shopping bags
4482_2014-12-18,cream cheese 
1004_2014-07-10,shopping bags
3657_2014-09-04,curd
1764_2014-05-24,coffee
3745_2014-10-19,butter
1332_2014-07-16,hard cheese
4542_2014-10-11,sweet spreads
1620_2014-04-19,yogurt
4012_2014-11-10,cream cheese 
4305_2014-12-18,soda
1098_2014-02-25,dessert
2782_2014-11-21,spread cheese
4471_2014-12-05,cream cheese 
4113_2014-12-23,curd
1365_2014-09-15,butter milk
2957_2014-05-24,margarine
2990_2014-08-15,long life bakery product
2775_2014-07-21,condensed milk
3626_2014-03-03,liquor (appetizer)
1282_2014-03-06,shopping bags
2207_2014-02-08,pastry
2798_2014-03-19,margarine
4479_2014-01-24,soda
2545_2014-08-03,processed cheese
3531_2014-07-10,whole milk
4683_2014-11-11,red/blush wine
2475_2014-09-29,canned beer
2595_2014-01-03,chewing gum
2447_2014-05-17,frozen vegetables
2857_2014-08-02,whipped/sour cream
1386_2014-09-19,berries
4827_2014-08-11,newspapers
3180_2014-11-02,rolls/buns
3467_2014-04-07,shopping bags
2271_2014-09-24,coffee
3465_2014-04-21,dessert
4668_2014-11-25,newspapers
2337_2014-10-14,soda
3909_2014-11-07,napkins
4695_2014-10-17,domestic eggs
4277_2014-09-01,butter
1428_2014-05-28,soda
1014_2014-10-06,rolls/buns
2209_2014-12-16,whole milk
1128_2014-04-26,domestic eggs
1677_2014-08-24,seasonal products
3852_2014-06-26,dishes
2769_2014-10-31,misc. beverages
4847_2014-05-23,shopping bags
3321_2014-05-02,sliced cheese
3393_2014-02-25,canned vegetables
3487_2014-09-07,domestic eggs
2087_2014-08-21,pickled vegetables
1848_2014-09-20,soda
4854_2014-10-22,yogurt
1147_2014-11-16,canned fish
3258_2014-09-21,soap
3059_2014-12-13,shopping bags
2706_2014-10-30,specialty bar
4201_2014-09-01,whipped/sour cream
4299_2014-08-22,cream cheese 
4600_2014-11-22,berries
1179_2014-06-08,soda
4380_2014-04-09,frozen fish
2162_2014-03-24,cream cheese 
3952_2014-04-03,rolls/buns
4797_2014-10-01,rolls/buns
4817_2014-10-14,liquor
2948_2014-04-11,detergent
3559_2014-12-11,chocolate
3920_2014-01-11,coffee
2332_2014-07-27,salt
3251_2014-06-26,soda
4178_2014-12-25,brown bread
1597_2014-02-13,cake bar
1472_2014-06-10,sliced cheese
1879_2014-06-01,sugar
3247_2014-09-24,frozen vegetables
1432_2014-02-18,specialty bar
2381_2014-11-15,chocolate
2941_2014-04-15,bottled water
3213_2014-05-07,hygiene articles
4629_2014-09-24,shopping bags
4375_2014-08-01,domestic eggs
4832_2014-01-30,curd
2765_2014-02-09,fruit/vegetable juice
3292_2014-08-08,red/blush wine
4578_2014-04-26,shopping bags
4738_2014-02-26,grapes
1248_2014-07-24,packaged fruit/vegetables
1786_2014-06-12,frozen vegetables
2076_2014-10-13,whole milk
2606_2014-01-11,candles
1320_2014-10-07,coffee
2017_2014-09-23,whipped/sour cream
3201_2014-03-30,flower (seeds)
3480_2014-08-29,baking powder
4227_2014-08-08,rolls/buns
1299_2014-11-20,white bread
1956_2014-01-13,butter
1645_2014-01-26,pastry
3010_2014-02-14,other vegetables
4741_2014-08-07,flower (seeds)
4659_2014-12-26,pasta
1882_2014-08-23,grapes
3164_2014-02-14,coffee
3112_2014-07-03,domestic eggs
3622_2014-12-03,bottled water
1929_2014-02-14,soda
2231_2014-03-27,berries
2164_2014-06-16,cream cheese 
4613_2014-11-02,pet care
3947_2014-02-08,chewing gum
2345_2014-11-11,flour
3511_2014-08-28,citrus fruit
2645_2014-11-15,napkins
3338_2014-05-26,pasta
2440_2014-01-28,domestic eggs
1101_2014-09-07,processed cheese
2886_2014-12-12,butter
4293_2014-04-17,herbs
1053_2014-05-23,sugar
3856_2014-05-12,cereals
3812_2014-07-11,long life bakery product
2301_2014-08-25,domestic eggs
3396_2014-01-19,whole milk
3604_2014-08-07,soda
2089_2014-08-10,pasta
3372_2014-02-25,canned beer
3761_2014-09-12,liquor (appetizer)
3872_2014-08-23,salty snack
4868_2014-02-10,brown bread
2748_2014-04-02,processed cheese
1132_2014-11-22,whole milk
4298_2014-10-20,salty snack
4947_2014-11-24,rum
3466_2014-12-09,salt
4601_2014-11-12,ketchup
2307_2014-04-25,soft cheese
1182_2014-06-20,mustard
4473_2014-12-21,canned beer
4529_2014-10-26,other vegetables
2388_2014-05-09,brown bread
4870_2014-06-30,root vegetables
1246_2014-05-02,canned beer
4904_2014-12-06,frozen vegetables
4085_2014-05-08,whipped/sour cream
3024_2014-12-23,detergent
1259_2014-04-20,shopping bags
4110_2014-03-15,red/blush wine
4374_2014-09-19,fruit/vegetable juice
4316_2014-01-02,candy
2779_2014-03-16,cream cheese 
3583_2014-09-13,whipped/sour cream
3938_2014-07-29,white bread
4319_2014-05-29,detergent
3721_2014-11-18,waffles
3060_2014-07-31,fruit/vegetable juice
2365_2014-06-02,margarine
3094_2014-11-18,white bread
4913_2014-01-06,whipped/sour cream
2468_2014-08-11,whole milk
2726_2014-11-30,yogurt
3247_2014-09-27,yogurt
4787_2014-12-18,cling film/bags
4024_2014-11-22,dog food
1658_2014-01-03,flour
1624_2014-08-18,beverages
2316_2014-02-17,pip fruit
2421_2014-02-13,rolls/buns
1947_2014-07-16,bottled beer
4815_2014-01-24,coffee
4360_2014-12-14,domestic eggs
3629_2014-05-02,other vegetables
3863_2014-09-12,red/blush wine
4517_2014-10-26,coffee
1145_2014-06-05,other vegetables
4391_2014-10-24,napkins
3205_2014-06-03,whipped/sour cream
1560_2014-05-16,salty snack
1602_2014-09-30,butter
3084_2014-01-22,other vegetables
2982_2014-01-05,sugar
2730_2014-11-10,domestic eggs
3805_2014-01-02,white bread
4711_2014-06-21,domestic eggs
3344_2014-05-02,cling film/bags
3583_2014-02-09,pet care
4864_2014-12-27,ice cream
4305_2014-11-17,specialty cheese
4316_2014-10-05,soft cheese
2222_2014-07-31,seasonal products
4257_2014-06-04,soft cheese
1923_2014-06-02,tropical fruit
1139_2014-10-20,pickled vegetables
2862_2014-12-09,soda
4279_2014-01-27,butter milk
1383_2014-08-25,rolls/buns
2331_2014-10-13,shopping bags
3673_2014-05-09,domestic eggs
4556_2014-10-12,whipped/sour cream
3219_2014-01-21,whole milk
1338_2014-04-03,curd
4261_2014-09-28,napkins
4040_2014-06-27,hygiene articles
3582_2014-05-27,whole milk
1938_2014-08-21,pastry
